"poIDs","Mtn","elevation","SR","Vol","FEve","FDis","PD","PEve","MPD","SES.Vol","SES.FEve","SES.FDis","SES.PD","SES.PEve","SES.MPD","elev_scaled","Lon","Lat","temp.10min","temp.0.5deg","temp.1deg","prec.10min","prec.0.5deg","prec.1deg","AI.30sec","AI.10min","AI.0.5deg","AI.1deg","Novel_or_update","Previous_use","Method_simple","DataSource","EffortGrade","Biome","Location","Latitude","Longitude","Aridity","Mtn_Height_m","Mtn_Base_m","Elev_range_sampled_m","Elev_coverage","n_100m_bins","bin_extent","bin_min","bin_max","extent_sum","U800g_SR_NativeRodents","U800g_min_SR_per_bin","U800g_max_SR_per_bin","apparent_pattern","Aridity_AI.5deg.Cat","Aridity_.5deg","elev_scaledGlob","LatitudeAbs_scaled","aridity_scaled","elev_norm","elev_normScaledGlob"
176,"Gongga",2100,9,0.0217990941493165,0.508949041057776,0.144783639764256,243.18163816944,0.49851336789711,70.4159694236583,-0.17082059983172,-1.16752989925717,0.447772674170946,0.710153220786587,-1.22065582321844,0.342122730072215,-0.587220219514703,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",-0.0390074673227225,-0.0387262731190605,0.300261647934003,0.321428571428571,-0.590125572312404
177,"Gongga",2200,9,0.0217990941493165,0.508949041057776,0.144783639764256,243.18163816944,0.49851336789711,70.4159694236583,-0.127325142292269,-1.13493987004763,0.469649375669095,0.724848256493013,-1.19130107800672,0.385523746583505,-0.469776175611763,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.0767146857346879,-0.0387262731190605,0.300261647934003,0.357142857142857,-0.472519815363789
178,"Gongga",2300,9,0.0217990941493165,0.508949041057776,0.144783639764256,243.18163816944,0.49851336789711,70.4159694236583,-0.11895224867435,-1.17199886762108,0.459897128809332,0.736159863174937,-1.17851985008595,0.364093095169342,-0.352332131708822,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.192436838792098,-0.0387262731190605,0.300261647934003,0.392857142857143,-0.354914058415175
179,"Gongga",2400,9,0.0217990941493165,0.508949041057776,0.144783639764256,243.18163816944,0.49851336789711,70.4159694236583,-0.150548998511946,-1.19581045893132,0.478287599380107,0.762593261530728,-1.27021842260377,0.374902112258192,-0.234888087805881,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.308158991849509,-0.0387262731190605,0.300261647934003,0.428571428571429,-0.237308301466561
180,"Gongga",2500,8,0.0199535006989164,0.389409429526126,0.124955705284892,156.176172807322,0.520211214720902,51.8623401546647,0.0889540580379529,-1.3797487803842,-0.96482304554739,-0.700078662444512,-0.493274005924146,-0.834654302738604,-0.117444043902941,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.423881144906919,-0.0387262731190605,0.300261647934003,0.464285714285714,-0.119702544517946
181,"Gongga",2600,8,0.0199535006989164,0.389409429526126,0.124955705284892,156.176172807322,0.520211214720902,51.8623401546647,0.147180516818674,-1.31845566619471,-1.00319565062192,-0.762603149725962,-0.462666537457468,-0.858406285468469,0,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.539603297964329,-0.0387262731190605,0.300261647934003,0.5,-0.00209678756933182
182,"Gongga",2700,8,0.0199535006989164,0.389409429526126,0.124955705284892,156.176172807322,0.520211214720902,51.8623401546647,0.136361232943249,-1.38541082283517,-0.963125591571521,-0.703765855875591,-0.494383722789634,-0.822000890450418,0.117444043902941,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.655325451021739,-0.0387262731190605,0.300261647934003,0.535714285714286,0.115508969379283
183,"Gongga",2800,9,0.0246173653482586,0.634744917217032,0.130634407108004,169.046044892086,0.57415733250846,59.8544492624641,0.275481760593768,-0.0420660152250918,-1.09543227097976,-1.19405296261559,0.668953481070837,-0.655697023651252,0.234888087805881,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.77104760407915,-0.0387262731190605,0.300261647934003,0.571428571428571,0.233114726327897
184,"Gongga",2900,8,0.0189179515116916,0.433845599085814,0.124790981530611,156.176172860646,0.520211214632096,51.8623401679957,-0.0117395893243326,-1.02672389423828,-1.01987530598974,-0.714053962791682,-0.518083337183222,-0.845177613628545,0.352332131708822,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",0.88676975713656,-0.0387262731190605,0.300261647934003,0.607142857142857,0.350720483276511
185,"Gongga",3000,8,0.0189179515116916,0.433845599085814,0.124790981530611,156.176172860646,0.520211214632096,51.8623401679957,0.0131307584701137,-0.92917909631039,-0.969605014309463,-0.689599794438807,-0.461194753288611,-0.810891655937413,0.469776175611763,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.00249191019397,-0.0387262731190605,0.300261647934003,0.642857142857143,0.468326240225126
186,"Gongga",3100,8,0.0189179515116916,0.433845599085814,0.124790981530611,156.176172860646,0.520211214632096,51.8623401679957,-0.00503284202165594,-0.989222433445973,-0.988804494416843,-0.709173641613938,-0.465507685750086,-0.832791997509653,0.587220219514703,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.11821406325138,-0.0387262731190605,0.300261647934003,0.678571428571429,0.58593199717374
187,"Gongga",3200,9,0.0287432003877469,0.470898663680342,0.140076836337073,243.181638339888,0.498513367757034,70.4159694615355,0.986142811212871,-1.42106924044521,-0.0512810321672031,0.715804279258174,-1.16416452256208,0.380833126815191,0.704664263417644,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.23393621630879,-0.0387262731190605,0.300261647934003,0.714285714285714,0.703537754122355
188,"Gongga",3300,4,0.0258174717882301,0.57929388685815,0.152959728154397,190.898727224641,0.587628540816811,102.307923572609,3.4829563983838,1.19901472550683,2.03352421412854,2.73457927988173,0.556769467647141,2.93399499870807,0.822108307320585,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.3496583693662,-0.0387262731190605,0.300261647934003,0.75,0.821143511070969
189,"Gongga",3400,4,0.0258174717882301,0.57929388685815,0.152959728154397,190.898727224641,0.587628540816811,102.307923572609,3.42305537211663,1.14661104048593,1.94874214601144,2.64287570608588,0.481771604478747,2.83091031471277,0.939552351223526,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.46538052242361,-0.0387262731190605,0.300261647934003,0.785714285714286,0.938749268019583
190,"Gongga",3500,4,0.0258174717882301,0.57929388685815,0.152959728154397,190.898727224641,0.587628540816811,102.307923572609,3.40089713914795,1.19647080631656,2.07454175151624,2.80367360157983,0.531311074484467,3.0284448341607,1.05699639512647,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.58110267548102,-0.0387262731190605,0.300261647934003,0.821428571428571,1.0563550249682
191,"Gongga",3600,4,0.0258174717882301,0.57929388685815,0.152959728154397,190.898727224641,0.587628540816811,102.307923572609,3.50067560292799,1.26334202715387,2.13303282198062,2.87461526621715,0.529187306049273,3.0913752652031,1.17444043902941,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.69682482853843,-0.0387262731190605,0.300261647934003,0.857142857142857,1.17396078191681
192,"Gongga",3700,3,0.000671430838262592,0.267182126018495,0.0852257199243434,103.893261745399,0.258957729447758,69.2621744969329,-0.54006067436297,-0.223136353505522,-0.589303844697623,1.0915983776716,-1.36406609712582,1.0915983776716,1.29188448293235,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.81254698159584,-0.0387262731190605,0.300261647934003,0.892857142857143,1.29156653886543
193,"Gongga",3800,3,0.000671430838262592,0.267182126018495,0.0852257199243434,103.893261745399,0.258957729447758,69.2621744969329,-0.516282025807328,-0.1887718128724,-0.551389566219758,1.26756546423984,-1.32333353054843,1.26756546423984,1.40932852683529,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",1.92826913465325,-0.0387262731190605,0.300261647934003,0.928571428571429,1.40917229581404
194,"Gongga",3900,3,0.000671430838262592,0.267182126018495,0.0852257199243434,103.893261745399,0.258957729447758,69.2621744969329,-0.543059432048805,-0.177260722730521,-0.639061324605638,1.20139373086014,-1.3112803904844,1.20139373086014,1.52677257073823,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",2.04399128771066,-0.0387262731190605,0.300261647934003,0.964285714285714,1.52677805276266
195,"Gongga",4000,3,0.000671430838262592,0.267182126018495,0.0852257199243434,103.893261745399,0.258957729447758,69.2621744969329,-0.551379463640505,-0.238460907304646,-0.682398724298702,1.07962614481633,-1.26878710114998,1.07962614481633,1.64421661464117,102.03,29.58,8.4,9.022222222,11.16944444,96.5,97.45555556,105.7138889,1.0107,0.7901,0.860177778,0.927997222,"legacy","Guo 2013","Alpha","transect","High","Subtropical","continental",29.58,102.03,"dry",4200,1000,2800,0.88,29,"1200-4099",1200,4099,2900,15,3,11,"low-mid peak","Humidx","humid",2.15971344076807,-0.0387262731190605,0.300261647934003,1,1.64438380971127
236,"JiajinN",2700,3,0.000172916434637957,0.133113498702657,0.0992044136663439,60.7721128552446,0.422803871292732,40.5147419034964,-1.28244832291186,-1.6466735413464,-1.14774912694435,-1.59497524877883,-0.92699087519215,-1.59497524877883,-1.54065777303929,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",0.655325451021739,0.0843968392223919,0.467561953978508,0,-1.64857738484993
237,"JiajinN",2800,3,0.000172916434637957,0.133113498702657,0.0992044136663439,60.7721128552446,0.422803871292732,40.5147419034964,-1.31935691736707,-1.68985103098447,-1.22075384176912,-1.61370486386485,-0.979988564282702,-1.61370486386485,-1.28388147753274,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",0.77104760407915,0.0843968392223919,0.467561953978508,0.0833333333333333,-1.37416395196983
238,"JiajinN",2900,3,0.000172916434637957,0.133113498702657,0.0992044136663439,60.7721128552446,0.422803871292732,40.5147419034964,-1.2834897525498,-1.63676100939747,-1.17202056579295,-1.5911562589361,-0.874727176404525,-1.5911562589361,-1.02710518202619,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",0.88676975713656,0.0843968392223919,0.467561953978508,0.166666666666667,-1.09975051908973
239,"JiajinN",3000,5,0.0110843788357441,0.479679427535925,0.128668512817277,137.872408527563,0.54750331391526,62.9895443924522,-1.30620764899866,-1.60019462272245,-0.781767988015641,-1.3306112192472,-1.00617185881785,-1.56471442894586,-0.770328886519643,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.00249191019397,0.0843968392223919,0.467561953978508,0.25,-0.825337086209633
240,"JiajinN",3100,5,0.0110843788357441,0.479679427535925,0.128668512817277,137.872408527563,0.54750331391526,62.9895443924522,-1.33342205720243,-1.57855610861122,-0.709971796830335,-1.2627197173778,-0.987609957720864,-1.49729496674445,-0.513552591013095,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.11821406325138,0.0843968392223919,0.467561953978508,0.333333333333333,-0.550923653329532
241,"JiajinN",3200,5,0.0110843788357441,0.479679427535925,0.128668512817277,137.872408527563,0.54750331391526,62.9895443924522,-1.34083548776486,-1.52204320032933,-0.75624783039554,-1.22666909713896,-0.940990990376453,-1.46773466690333,-0.256776295506548,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.23393621630879,0.0843968392223919,0.467561953978508,0.416666666666667,-0.276510220449432
242,"JiajinN",3300,9,0.0313946005063079,0.753872768431297,0.146957639369277,253.027090860007,0.581097132825994,85.750471596842,-0.945355591919241,-1.22213460196438,-1.1783490760847,0.241977199780489,0.0793196072108684,0.0736481273468433,0,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.3496583693662,0.0843968392223919,0.467561953978508,0.5,-0.00209678756933182
243,"JiajinN",3400,9,0.0313946005063079,0.753872768431297,0.146957639369277,253.027090860007,0.581097132825994,85.750471596842,-0.923119760723472,-1.1617269140581,-1.16480427334759,0.170561319624804,-0.00410046436933191,-0.00128766729723787,0.256776295506548,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.46538052242361,0.0843968392223919,0.467561953978508,0.583333333333333,0.272316645310769
244,"JiajinN",3500,9,0.0313946005063079,0.753872768431297,0.146957639369277,253.027090860007,0.581097132825994,85.750471596842,-0.971356167487545,-1.24220125393011,-1.22132135530344,0.143607488221681,-0.035854461145198,-0.0372233287274575,0.513552591013095,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.58110267548102,0.0843968392223919,0.467561953978508,0.666666666666667,0.546730078190869
245,"JiajinN",3600,10,0.0358709679450707,0.829359632659689,0.155560092972264,260.976651459206,0.563635507906129,85.4114037653995,0,0,0,0,0,0,0.770328886519643,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.69682482853843,0.0843968392223919,0.467561953978508,0.75,0.821143511070969
246,"JiajinN",3700,6,0.0124797141686913,0.892310978347592,0.152645337390485,217.882712300048,0.633567696299115,90.8269512517544,-2.23936902842226,2.00348553244267,1.23284633169674,0.474977219046331,0.242273081848558,0.671079906289896,1.02710518202619,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.81254698159584,0.0843968392223919,0.467561953978508,0.833333333333333,1.09555694395107
247,"JiajinN",3800,6,0.0124797141686913,0.892310978347592,0.152645337390485,217.882712300048,0.633567696299115,90.8269512517544,-2.01390307988545,1.9995574802197,1.37982195931114,0.540241313695027,0.293500363106416,0.724429502255151,1.28388147753274,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",1.92826913465325,0.0843968392223919,0.467561953978508,0.916666666666667,1.36997037683117
248,"JiajinN",3900,6,0.0124797141686913,0.892310978347592,0.152645337390485,217.882712300048,0.633567696299115,90.8269512517544,-2.1745331397418,2.02146205041044,1.24149160686381,0.506179883262798,0.264471499404274,0.703186797715504,1.54065777303929,102.64,30.95,2.5,4.9,6.366666667,99,100.2444444,100.3805556,0.7044,0.9469,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.95,102.64,"dry",4400,2400,1500,0.75,16,"2400-3999",2400,3999,1600,10,2,10,"midpeak","Humidx","humid",2.04399128771066,0.0843968392223919,0.467561953978508,1,1.64438380971127
265,"JiajinS",3100,7,0.0187451365352557,0.530521539667673,0.144559689259862,226.795819867509,0.520987121479928,79.2425718640227,-0.287159419209663,-1.24398361581316,0.40966949601185,1.24908296722665,-1.06797305514473,1.09552670683057,0.84698955385992,102.85,30.628,9,4.9,6.366666667,100.5,100.2444444,100.3805556,0.8994,0.9382,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.628,102.85,"wet",4400,1500,2200,0.76,23,"1500-3799",1500,3799,2300,14,1,11,"midpeak","Humidx","humid",1.11821406325138,0.0554584142779046,0.467561953978508,0.761904761904762,0.86034543005384
266,"JiajinS",3200,7,0.0187451365352557,0.530521539667673,0.144559689259862,226.795819867509,0.520987121479928,79.2425718640227,-0.27605167310742,-1.25670221445596,0.384562299725077,1.24017699813938,-0.994338144292061,1.09529955782462,1.00098765456172,102.85,30.628,9,4.9,6.366666667,100.5,100.2444444,100.3805556,0.8994,0.9382,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.628,102.85,"wet",4400,1500,2200,0.76,23,"1500-3799",1500,3799,2300,14,1,11,"midpeak","Humidx","humid",1.23393621630879,0.0554584142779046,0.467561953978508,0.80952380952381,1.01715310598533
267,"JiajinS",3300,9,0.0467378513221774,0.761754437370412,0.157688243286625,295.836940708762,0.549193207426466,90.848949844182,2.25177241219014,-0.235173757108621,1.19587807373519,1.56668595295724,-1.1092171895628,2.07194024587995,1.15498575526353,102.85,30.628,9,4.9,6.366666667,100.5,100.2444444,100.3805556,0.8994,0.9382,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.628,102.85,"wet",4400,1500,2200,0.76,23,"1500-3799",1500,3799,2300,14,1,11,"midpeak","Humidx","humid",1.3496583693662,0.0554584142779046,0.467561953978508,0.857142857142857,1.17396078191681
268,"JiajinS",3400,7,0.0467378513221774,0.801699866484616,0.160796026242559,286.732814103301,0.638410997943832,101.33711154318,3.92006670641499,1.68892995135924,2.41699376142868,2.84840652572723,1.51245698040862,3.01493159944795,1.30898385596533,102.85,30.628,9,4.9,6.366666667,100.5,100.2444444,100.3805556,0.8994,0.9382,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.628,102.85,"wet",4400,1500,2200,0.76,23,"1500-3799",1500,3799,2300,14,1,11,"midpeak","Humidx","humid",1.46538052242361,0.0554584142779046,0.467561953978508,0.904761904761905,1.3307684578483
269,"JiajinS",3500,7,0.0467378513221774,0.801699866484616,0.160796026242559,286.732814103301,0.638410997943832,101.33711154318,3.68521909074015,1.69301929785961,2.34153607647482,2.80005654880418,1.59234947774552,2.97694894461898,1.46298195666713,102.85,30.628,9,4.9,6.366666667,100.5,100.2444444,100.3805556,0.8994,0.9382,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.628,102.85,"wet",4400,1500,2200,0.76,23,"1500-3799",1500,3799,2300,14,1,11,"midpeak","Humidx","humid",1.58110267548102,0.0554584142779046,0.467561953978508,0.952380952380952,1.48757613377978
270,"JiajinS",3600,7,0.0467378513221774,0.801699866484616,0.160796026242559,286.732814103301,0.638410997943832,101.33711154318,4.02326522336159,1.76279701379865,2.53151417903124,3.05244989306221,1.56984619136243,3.18006496395109,1.61698005736894,102.85,30.628,9,4.9,6.366666667,100.5,100.2444444,100.3805556,0.8994,0.9382,0.955333333,0.918366667,"novel","none","Alpha","transect","Medium","Subtropical","continental",30.628,102.85,"wet",4400,1500,2200,0.76,23,"1500-3799",1500,3799,2300,14,1,11,"midpeak","Humidx","humid",1.69682482853843,0.0554584142779046,0.467561953978508,1,1.64438380971127
388,"Luoji",3500,5,0.016322656013078,0.654004850255558,0.119344823311692,136.224447471397,0.526482907057932,71.2820487757639,0.398018607392242,-0.0286554251301998,-0.87925841532129,-0.254978397199317,-1.03230253537104,0.935579839447415,0.777817459305202,102.35,27.59,10.6,13.64444444,12.61666667,107.8,104.1222222,103.675,1.181,1.106,0.759766667,0.787697222,"novel","none","Alpha","transect","Medium","Subtropical","continental",27.59,102.35,"dry",4359,1550,2350,0.84,24,"1800-4199",1800,4199,2400,11,3,11,"midpeak","Humidx","humid",1.58110267548102,-0.217569334111389,0.12372114432842,0.739130434782609,0.785350454608347
389,"Luoji",3600,5,0.016322656013078,0.654004850255558,0.119344823311692,136.224447471397,0.526482907057932,71.2820487757639,0.383148263690409,0.00439283600796142,-0.857579447510938,-0.240111075537424,-1.03854923398786,0.98947542240521,0.919238815542512,102.35,27.59,10.6,13.64444444,12.61666667,107.8,104.1222222,103.675,1.181,1.106,0.759766667,0.787697222,"novel","none","Alpha","transect","Medium","Subtropical","continental",27.59,102.35,"dry",4359,1550,2350,0.84,24,"1800-4199",1800,4199,2400,11,3,11,"midpeak","Humidx","humid",1.69682482853843,-0.217569334111389,0.12372114432842,0.782608695652174,0.928522680458834
390,"Luoji",3700,5,0.016322656013078,0.654004850255558,0.119344823311692,136.224447471397,0.526482907057932,71.2820487757639,0.408811441435811,0.0280400790410687,-0.824575890007166,-0.137693110439631,-0.995973150336588,0.906246854907825,1.06066017177982,102.35,27.59,10.6,13.64444444,12.61666667,107.8,104.1222222,103.675,1.181,1.106,0.759766667,0.787697222,"novel","none","Alpha","transect","Medium","Subtropical","continental",27.59,102.35,"dry",4359,1550,2350,0.84,24,"1800-4199",1800,4199,2400,11,3,11,"midpeak","Humidx","humid",1.81254698159584,-0.217569334111389,0.12372114432842,0.826086956521739,1.07169490630932
391,"Luoji",3800,5,0.016322656013078,0.654004850255558,0.119344823311692,136.224447471397,0.526482907057932,71.2820487757639,0.381270023056934,0.0188566744563024,-0.814669845854275,-0.194016454117106,-1.07515717121618,0.962350336139644,1.20208152801713,102.35,27.59,10.6,13.64444444,12.61666667,107.8,104.1222222,103.675,1.181,1.106,0.759766667,0.787697222,"novel","none","Alpha","transect","Medium","Subtropical","continental",27.59,102.35,"dry",4359,1550,2350,0.84,24,"1800-4199",1800,4199,2400,11,3,11,"midpeak","Humidx","humid",1.92826913465325,-0.217569334111389,0.12372114432842,0.869565217391304,1.21486713215981
